country,country_code,year,GB.XPD.RSDV.GD.ZS,indicator,indicator_code
Russian Federation,RUS,2020,1.09098994731903,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Russian Federation,RUS,2019,1.03531002998352,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Russian Federation,RUS,2018,0.990019977092743,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Russian Federation,RUS,2017,1.10967004299164,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Russian Federation,RUS,2016,1.10238003730774,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Russian Federation,RUS,2015,1.10084998607635,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Russian Federation,RUS,2014,1.07240998744965,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Russian Federation,RUS,2013,1.02732002735138,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Russian Federation,RUS,2012,1.02766001224518,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Russian Federation,RUS,2011,1.01545000076294,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Russian Federation,RUS,2010,1.13020002841949,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Rwanda,RWA,2019,0.758530020713806,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Rwanda,RWA,2016,0.6494500041008,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Saudi Arabia,SAU,2022,0.463169991970062,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Saudi Arabia,SAU,2021,0.442660003900528,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Saudi Arabia,SAU,2020,0.498019993305206,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Saudi Arabia,SAU,2013,0.807359993457794,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Saudi Arabia,SAU,2012,0.869899988174438,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Saudi Arabia,SAU,2011,0.890680015087128,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Saudi Arabia,SAU,2010,0.88400000333786,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Senegal,SEN,2015,0.577199995517731,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Senegal,SEN,2010,0.434300005435944,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2022,0.966159999370575,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2021,0.993789970874786,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2020,0.90557998418808,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2019,0.886669993400574,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2018,0.918910026550293,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2017,0.872380018234253,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2016,0.838220000267029,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2015,0.810899972915649,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2014,0.723089993000031,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2013,0.683669984340668,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2012,0.85316002368927,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2011,0.683340013027191,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Serbia,SRB,2010,0.702279984951019,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Seychelles,SYC,2016,0.201700001955032,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2020,2.15626001358032,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2019,1.88473999500275,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2018,1.80947005748749,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2017,1.899129986763,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2016,2.07276010513306,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2015,2.1744499206543,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2014,2.082279920578,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2013,1.92104005813599,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2012,1.91832995414734,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2011,2.06955003738403,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Singapore,SGP,2010,1.92918002605438,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2022,0.979390025138855,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2021,0.916109979152679,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2020,0.897729992866516,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2019,0.822399973869324,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2018,0.835550010204315,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2017,0.884559988975525,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2016,0.788569986820221,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2015,1.1572699546814,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2014,0.876999974250793,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2013,0.820050001144409,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2012,0.794610023498535,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2011,0.652549982070923,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovak Republic,SVK,2010,0.605499982833862,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2022,2.09524989128113,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2021,2.12800002098083,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2020,2.14156007766724,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2019,2.03922009468079,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2018,1.94593000411987,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2017,1.86530005931854,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2016,2.00763988494873,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2015,2.19565010070801,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2014,2.36547994613647,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2013,2.56487011909485,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2012,2.56061005592346,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2011,2.41297006607056,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Slovenia,SVN,2010,2.05133008956909,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2022,0.617290019989014,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2021,0.615029990673065,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2020,0.602400004863739,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2019,0.613039970397949,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2018,0.685859978199005,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2017,0.762570023536682,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2016,0.749920010566711,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2015,0.731469988822937,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2014,0.709869980812073,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2013,0.663299977779388,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2012,0.669340014457703,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2011,0.667530000209808,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
South Africa,ZAF,2010,0.662840008735657,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2022,1.43532001972198,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2021,1.41121995449066,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2020,1.40910005569458,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2019,1.25024998188019,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2018,1.24151003360748,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2017,1.20976996421814,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2016,1.18985998630524,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2015,1.22178995609283,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2014,1.24159002304077,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2013,1.27481997013092,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2012,1.29876005649567,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2011,1.33341002464294,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Spain,ESP,2010,1.35995995998383,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sri Lanka,LKA,2022,0.105060003697872,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sri Lanka,LKA,2020,0.116159997880459,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sri Lanka,LKA,2018,0.119489997625351,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sri Lanka,LKA,2017,0.118179999291897,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sri Lanka,LKA,2016,0.120339997112751,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sri Lanka,LKA,2015,0.102909997105598,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sri Lanka,LKA,2014,0.096050001680851,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sri Lanka,LKA,2013,0.0973000004887581,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sri Lanka,LKA,2010,0.132410004734993,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2022,3.40822005271912,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2021,3.40215992927551,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2020,3.48959994316101,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2019,3.38757991790771,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2018,3.32105994224548,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2017,3.36279010772705,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2016,3.24735999107361,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2015,3.21902990341187,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2014,3.10184001922607,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2013,3.26042008399963,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2012,3.23024988174438,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2011,3.18702006340027,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Sweden,SWE,2010,3.1678900718689,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Switzerland,CHE,2021,3.30644989013672,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Switzerland,CHE,2019,3.19679999351501,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Switzerland,CHE,2017,3.07698011398315,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Switzerland,CHE,2015,3.07832002639771,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Switzerland,CHE,2012,2.8745698928833,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Syrian Arab Republic,SYR,2022,0.0730599984526634,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Syrian Arab Republic,SYR,2015,0.0194199997931719,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2020,0.0896899998188019,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2019,0.0936700031161308,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2018,0.0940100029110909,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2017,0.109569996595383,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2016,0.106219999492168,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2015,0.103399999439716,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2014,0.116240002214909,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2013,0.118510000407696,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2012,0.114320002496243,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2011,0.121480002999306,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tajikistan,TJK,2010,0.089139997959137,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tanzania,TZA,2013,0.514559984207153,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tanzania,TZA,2010,0.373070001602173,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2022,1.159019947052,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2021,1.20807003974915,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2020,1.32817995548248,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2019,1.14316999912262,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2018,1.11373996734619,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2017,1.00165998935699,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2016,0.778289973735809,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2015,0.616089999675751,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2014,0.479880005121231,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2013,0.441639989614487,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Thailand,THA,2011,0.361460000276566,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Togo,TGO,2014,0.190740004181862,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Togo,TGO,2012,0.15973000228405,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Togo,TGO,2010,0.169620007276535,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2022,0.047800000756979,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2021,0.0537399984896183,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2020,0.0651199966669083,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2019,0.0595999993383884,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2018,0.0813900008797646,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2017,0.0851899981498718,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2016,0.0862599983811378,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2015,0.0799600034952164,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2014,0.0759899988770485,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2013,0.0538199990987778,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2012,0.0412600003182888,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2011,0.0402400009334087,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Trinidad and Tobago,TTO,2010,0.0477100014686584,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tunisia,TUN,2019,0.746580004692078,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tunisia,TUN,2018,0.716449975967407,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tunisia,TUN,2017,0.699540019035339,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tunisia,TUN,2016,0.56538999080658,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tunisia,TUN,2015,0.594129979610443,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tunisia,TUN,2014,0.619880020618439,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tunisia,TUN,2013,0.637000024318695,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tunisia,TUN,2012,0.649370014667511,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tunisia,TUN,2011,0.674579977989197,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Tunisia,TUN,2010,0.658060014247894,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2022,1.32342994213104,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2021,1.40208995342255,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2020,1.36748003959656,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2019,1.31959998607635,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2018,1.27093005180359,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2017,1.17631995677948,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2016,1.11978995800018,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2015,0.967320024967194,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2014,0.856400012969971,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2013,0.812059998512268,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2012,0.825950026512146,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2011,0.793929994106293,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkiye,TUR,2010,0.793690025806427,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkmenistan,TKM,2022,0.140000000596046,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkmenistan,TKM,2021,0.100000001490116,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkmenistan,TKM,2020,0.129999995231628,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkmenistan,TKM,2019,0.109999999403954,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkmenistan,TKM,2018,0.0799999982118607,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkmenistan,TKM,2017,0.0900000035762787,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkmenistan,TKM,2016,0.159999996423721,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Turkmenistan,TKM,2015,0.109999999403954,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Uganda,UGA,2014,0.142649993300438,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Uganda,UGA,2010,0.359899997711182,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2022,0.326730012893677,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2021,0.384779989719391,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2020,0.403180003166199,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2019,0.43384000658989,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2018,0.471130013465881,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2017,0.448790013790131,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2016,0.483390003442764,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2015,0.614769995212555,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2014,0.650340020656586,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2013,0.732999980449677,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2012,0.723630011081696,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2011,0.710900008678436,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Ukraine,UKR,2010,0.802789986133575,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Arab Emirates,ARE,2021,1.49468994140625,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Arab Emirates,ARE,2020,1.48830997943878,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Arab Emirates,ARE,2019,1.31064999103546,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Arab Emirates,ARE,2018,1.26389002799988,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Arab Emirates,ARE,2016,0.931800007820129,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Arab Emirates,ARE,2015,0.865700006484985,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Arab Emirates,ARE,2014,0.675230026245117,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Arab Emirates,ARE,2011,0.472519993782043,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2021,2.89710998535156,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2020,2.93882989883423,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2019,2.67079997062683,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2018,2.71124005317688,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2017,2.32602000236511,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2016,2.32051992416382,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2015,2.27566003799438,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2014,2.26487994194031,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2013,1.62095999717712,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2012,1.57587003707886,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2011,1.64681005477905,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United Kingdom,GBR,2010,1.63885998725891,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2022,3.58623003959656,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2021,3.48312997817993,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2020,3.42466998100281,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2019,3.14703989028931,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2018,2.99044990539551,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2017,2.88356995582581,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2016,2.8367600440979,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2015,2.77327990531921,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2014,2.70881009101868,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2013,2.69591999053955,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2012,2.67272996902466,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2011,2.73802995681763,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
United States,USA,2010,2.71444010734558,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Uruguay,URY,2022,0.625919997692108,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Uruguay,URY,2021,0.6144700050354,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Uruguay,URY,2020,0.67467999458313,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Uruguay,URY,2019,0.568050026893616,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Uruguay,URY,2018,0.504840016365051,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
